Unnamed: 0,Date,Day of Week,Client Name,Client Name.1, & Agency,Package,Package Type,Mix,Clients,Type,Type.1,Overwrite Check,Overwrite Check.1,AM Activity,AM Time,AM Guide,Comments,Unnamed: 18,PM Activity,PM Time,PM Guide,Comments.1,Unnamed: 23,SG,AM,AM.1,PM,PM.1,SG.1,Prv,Prv.1,drifts,Unnamed: 33,Ability, Confirm 24 hrs ,Signed,email sent,BOAT,NOTES/REQUESTS
,30-Jul-25,Wednesday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,47082941 - Mirna Adella,47082941 - Mirna Adella 31-Jul-25,,BCE 3NSP,Small Group,2A,2,Drift,Nature Walk,Atnarko Scenic River Drift - SG,Interpretive Nature Walk - Half Day - SG,Atnarko Scenic River Drift - SG,9:00:00 AM,Zephaniah,,,Interpretive Nature Walk - Half Day - SG,2:00:00 PM,Smith,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Easy,False,False,True,,
,31-Jul-25,Thursday,40914561 - Vaughan Gustave,40914561 - Vaughan Gustave 31-Jul-25,,BCE 3NSP,Small Group,2A2Y,4,Departure,Other,Airport Drop-Off,No Activity,Airport Drop-Off,11:40:00 AM,Smith,,,No Activity,,No Guide,,,,,,,,,,,,,Moderate,False,False,True,,
,31-Jul-25,Thursday,49695502 - Elsa Stephania,49695502 - Elsa Stephania 31-Jul-25,,BCE 3NP,Private,1A2C,4,Drift,Nature Walk,Via Ferrata - Private,BelCo Valley Hike - Half Day - Private,Atnarko Scenic River Drift - Private,9:00:00 AM,Ilda,,,Interpretive Nature Walk - Half Day - Private,2:00:00 PM,Ilda,,,,,,,,,,,,,Moderate,False,False,True,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,44093542 - Daphne Austin,44093542 - Daphne Austin 31-Jul-25,,BCE 4NSP,Small Group,2A,2,Drift,Nature Walk,Via Ferrata - SG,BelCo Valley Hike - Half Day - SG,Atnarko Scenic River Drift - SG,9:00:00 AM,Zephaniah,,,Interpretive Nature Walk - Half Day - SG,3:00:00 PM,Zephaniah,,,,,,,,,,,,,,False,False,False,,
,31-Jul-25,Thursday,42127570 - Tully Russel,42127570 - Tully Russel 31-Jul-25,,BCE/BAR,Nightly,1A,1,Departure,Other,No Activity - Nightly,No Activity - Nightly,Self-Drive - Departure,TBD,,,,No Activity - Nightly,2:00:00 PM,,,,,,,,,,,,,,Difficult,False,False,False,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,31-Jul-25,Thursday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,43857167 - Angelyn Charlie,43857167 - Angelyn Charlie 1-Aug-25,,BCE 3NSP,Small Group,2A,2,Arrival,Other,Airport Pick-Up,Airport Pick-Up,Airport Pick-Up,11:07:00 AM,Smith,,,No Activity,,No Guide,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Moderate,False,False,True,,
,1-Aug-25,Friday,49695502 - Elsa Stephania,49695502 - Elsa Stephania 1-Aug-25,,BCE 3NP,Private,2A2C,4,Departure,Other,Self-Drive - Departure,No Activity,Self-Drive - Departure,TBD,,,,No Activity,,,,,,,,,,,,,,,Moderate,False,False,,,
,1-Aug-25,Friday,47082941 - Mirna Adella,47082941 - Mirna Adella 1-Aug-25,,BCE 3NSP,Small Group,2A,2,Nature Walk,Heli Tour,Via Ferrata - SG,BelCo Valley Hike - Half Day - SG,Highlights of the BelCo Valley - SG,9:00:00 AM,Ricardo,,,15 Minute Heli-Sightseeing,3:00:00 PM,Zephaniah,,,,,,,,,,,,,Easy,False,False,True,,
,1-Aug-25,Friday,44093542 - Daphne Austin,44093542 - Daphne Austin 1-Aug-25,,BCE 4NSP,Small Group,2A,2,Nature Walk,Nature Walk,Highlights of the BelCo Valley - SG,Highlights of the BelCo Valley - SG,Highlights of the BelCo Valley - SG,9:00:00 AM,Ricardo,,,Highlights of the BelCo Valley - SG,2:00:00 PM,Ricardo,,,,,,,,,,,,,Arriving at 3:47 pm and returning to Vancouver Aug 2 at 12:25 pm,False,False,True,,
,1-Aug-25,Friday,42588640 - Keeley Judy,42588640 - Keeley Judy 1-Aug-25,630161,BCE/BAR,Nightly,2A,2,Arrival,Other,No Activity - Nightly,No Activity - Nightly,Self-Drive - Arrival,TBD,,,,No Activity - Nightly,2:00:00 PM,,,,,,,,,,,,,,Moderate,False,False,False,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1-Aug-25,Friday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,43857167 - Angelyn Charlie,43857167 - Angelyn Charlie 2-Aug-25,,BCE 3NSP,Small Group,2A,2,Drift,Nature Walk,Atnarko Scenic River Drift - SG,Interpretive Nature Walk - Half Day - SG,Atnarko Scenic River Drift - SG,9:00:00 AM,Ilda,,,Interpretive Nature Walk - Half Day - SG,2:00:00 PM,Smith,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Moderate,False,False,True,,
,2-Aug-25,Saturday,49997421 - Rebecka Charley,49997421 - Rebecka Charley 2-Aug-25,616236,BCE/BAR,Nightly,2A,2,Other,Other,No Activity - Nightly,No Activity - Nightly,No Activity - Nightly,-,No Guide,,,No Activity - Nightly,-,No Guide,,,,,,,,,,,,,TBD,False,False,,,
,2-Aug-25,Saturday,47082941 - Mirna Adella,47082941 - Mirna Adella 2-Aug-25,,BCE 3NSP,Small Group,2A,2,Other,Departure,Airport Drop-Off,No Activity,No Activity,,No Guide,,,Airport Drop-Off,4:00:00 PM,Zephaniah,,,,,,,,,,,,,Easy,False,False,True,,
,2-Aug-25,Saturday,46411574 - Reuben Lamarr,46411574 - Reuben Lamarr 2-Aug-25,,BCE/BAR,Nightly,2A2C,4,Other,Arrival,No Activity - Nightly,No Activity - Nightly,No Activity,,No Guide,,,Self-Drive - Arrival,2:00:00 PM,No Guide,,,,,,,,,,,,,TBD,False,False,,,
,2-Aug-25,Saturday,44557798 - Davis Tyron,44557798 - Davis Tyron 2-Aug-25,,BCE 4NSP,Small Group,2A,2,Arrival,Other,Airport Pick-Up,Airport Pick-Up,Airport Pick-Up,11:52:00 AM,Smith,,,No Activity,,No Guide,,,,,,,,,,,,,Moderate,False,False,True,,
,2-Aug-25,Saturday,42584899 - Tylan Muhammed,42584899 - Tylan Muhammed 2-Aug-25,,BCE/BAR,Nightly,2A,2,Arrival,Other,No Activity - Nightly,No Activity - Nightly,Self-Drive - Arrival,-,No Guide,,,No Activity - Nightly,-,No Guide,,,,,,,,,,,,,Moderate,False,False,,,
,2-Aug-25,Saturday,44093542 - Daphne Austin,44093542 - Daphne Austin 2-Aug-25,,BCE 4NSP,Small Group,2A,2,Departure,Other,,No Activity,Airport Drop-Off,12:25:00 PM,Smith,,,No Activity,,No Guide,,,,,,,,,,,,,Arriving at 3:47 pm and returning to Vancouver Aug 2 at 12:25 pm,False,False,True,,
,2-Aug-25,Saturday,40195413 - Venessa Leann,40195413 - Venessa Leann 2-Aug-25,,BCE 2NSP,Small Group,2A,2,Arrival,Other,Self-Drive - Arrival,Self-Drive - Arrival,Self-Drive - Arrival,11:00:00 AM,No Guide,,,No Activity,,No Guide,,,,,,,,,,,,,Moderate,False,False,True,,
,2-Aug-25,Saturday,42588640 - Keeley Judy,42588640 - Keeley Judy 2-Aug-25,630161,BCE/BAR,Nightly,2A,2,Departure,Other,No Activity - Nightly,No Activity - Nightly,Self-Drive - Departure,TBD,No Guide,,,No Activity - Nightly,2:00:00 PM,No Guide,,,,,,,,,,,,,Moderate,False,False,,,
,2-Aug-25,Saturday,42242161 - Frederick Lucious,42242161 - Frederick Lucious 2-Aug-25,,BCE 2NSP,Small Group,2A,2,,,,,No Activity,,No Guide,,,Airport Pick-Up,3:47:00 PM,Zephaniah,,,,,,,,,,,,,Moderate,False,False,True,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,40138721 - Jarred Baron,40138721 - Jarred Baron 2-Aug-25,633253,BCE/BAR,Nightly,2A,2,Other,Other,No Activity - Nightly,No Activity - Nightly,No Activity - Nightly,9:00:00 AM,,,,Dinner,7:00:00 PM,,,,,,,,,,,,,,TBD,False,False,False,,
,2-Aug-25,Saturday,45946458 - Kesha Yasmine,45946458 - Kesha Yasmine 2-Aug-25,633253,BCE/BAR,Nightly,2A,2,Other,Other,No Activity - Nightly,No Activity - Nightly,No Activity - Nightly,9:00:00 AM,,,,Dinner,7:00:00 PM,,,,,,,,,,,,,,TBD,False,False,False,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2-Aug-25,Saturday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,43857167 - Angelyn Charlie,43857167 - Angelyn Charlie 3-Aug-25,,BCE 3NSP,Small Group,2A,2,Via Ferrata,Hiking,Via Ferrata - SG,BelCo Valley Hike - Half Day - SG,Via Ferrata - SG,9:00:00 AM,Ricardo,Suburban,,BelCo Valley Hike - Half Day - SG,2:00:00 PM,Ricardo,Suburban,,4.0,4.0,1.0,0.0,0.0,1.0,4.0,2.0,3.0,,Moderate,False,False,True,,
,3-Aug-25,Sunday,49997421 - Rebecka Charley,49997421 - Rebecka Charley 3-Aug-25,616236,BCE/BAR,Nightly,2A,2,Other,Other,No Activity - Nightly,No Activity - Nightly,No Activity - Nightly,-,No Guide,,,No Activity - Nightly,-,No Guide,,,,,,,,,,,,,TBD,False,False,,,
,3-Aug-25,Sunday,45910151 - Vivian Xochitl,45910151 - Vivian Xochitl 3-Aug-25,613430,BCE 5NP,Private,2A,2,Arrival,Other,Airport Pick-Up,Airport Pick-Up,Airport Pick-Up,11:07:00 AM,Ailene,V1,,No Activity,,No Guide,,,,,,,,,,,,,Moderate,False,False,True,,
,3-Aug-25,Sunday,48130443 - Tanisha Bonnie,48130443 - Tanisha Bonnie 3-Aug-25,613430,BCE 5NP,Private,2A1Y,3,Arrival,Other,Airport Pick-Up,Airport Pick-Up,Airport Pick-Up,11:07:00 AM,Ailene,V1,,No Activity,,No Guide,,,,,,,,,,,,,Moderate,False,False,,,
,3-Aug-25,Sunday,46411574 - Reuben Lamarr,46411574 - Reuben Lamarr 3-Aug-25,,BCE/BAR,Nightly,2A2C,4,Other,Via Ferrata,No Activity - Nightly,No Activity - Nightly,No Activity,,No Guide,,,Via Ferrata - Private,2:00:00 PM,Zephaniah,T4,,,,,,,,,,,,TBD,False,False,,,
,3-Aug-25,Sunday,44557798 - Davis Tyron,44557798 - Davis Tyron 3-Aug-25,,BCE 4NSP,Small Group,2A,2,Via Ferrata,Nature Walk,Atnarko Scenic River Drift - SG,Interpretive Nature Walk - Half Day - SG,Via Ferrata - SG,9:00:00 AM,Ricardo,Suburban,,Interpretive Nature Walk - Half Day - SG,2:00:00 PM,Ailene,V1,,,,,,,,,,,,Moderate,False,False,True,,
,3-Aug-25,Sunday,42584899 - Tylan Muhammed,42584899 - Tylan Muhammed 3-Aug-25,,BCE/BAR,Nightly,2A,2,Drift,Other,No Activity - Nightly,No Activity - Nightly,Atnarko Scenic River Drift - SG,9:00:00 AM,Zephaniah,V3,,No Activity - Nightly,-,No Guide,,,,,,,,,,,,,Moderate,False,False,,,
,3-Aug-25,Sunday,40195413 - Venessa Leann,40195413 - Venessa Leann 3-Aug-25,,BCE 2NSP,Small Group,2A,2,,Nature Walk,Atnarko Scenic River Drift - SG,Interpretive Nature Walk - Half Day - SG,#REF!,#REF!,Zephaniah,V3,,Interpretive Nature Walk - Half Day - SG,2:00:00 PM,Ailene,V1,,,,,,,,,,,,Moderate,False,False,True,,
,3-Aug-25,Sunday,42242161 - Frederick Lucious,42242161 - Frederick Lucious 3-Aug-25,,BCE 2NSP,Small Group,2A,2,,Other,Atnarko Scenic River Drift - SG,Interpretive Nature Walk - Half Day - SG,#REF!,#REF!,Ilda,V3,,No Activity,,No Guide,,,,,,,,,,,,,Moderate,False,False,True,,
,3-Aug-25,Sunday,40138721 - Jarred Baron,40138721 - Jarred Baron 3-Aug-25,633253,BCE/BAR,Nightly,2A,2,Departure,Other,No Activity - Nightly,No Activity - Nightly,Self-Drive - Departure,9:00:00 AM,,,,No Activity - Nightly,2:00:00 PM,,,,,,,,,,,,,,TBD,False,False,False,,
,3-Aug-25,Sunday,45946458 - Kesha Yasmine,45946458 - Kesha Yasmine 3-Aug-25,633253,BCE/BAR,Nightly,2A,2,Departure,Other,No Activity - Nightly,No Activity - Nightly,Self-Drive - Departure,9:00:00 AM,,,,No Activity - Nightly,2:00:00 PM,,,,,,,,,,,,,,TBD,False,False,False,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3-Aug-25,Sunday,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4-Aug-25,Monday,43857167 - Angelyn Charlie,43857167 - Angelyn Charlie 4-Aug-25,,BCE 3NSP,Small Group,2A,2,Departure,Other,Airport Drop-Off,No Activity,Airport Drop-Off,11:40:00 AM,Zephaniah,V2,,No Activity,,No Guide,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Moderate,False,False,True,,
,4-Aug-25,Monday,49997421 - Rebecka Charley,49997421 - Rebecka Charley 4-Aug-25,616236,BCE/BAR,Nightly,2A,2,Other,Other,No Activity - Nightly,No Activity - Nightly,No Activity - Nightly,-,No Guide,,,No Activity - Nightly,-,No Guide,,,,,,,,,,,,,TBD,False,False,,,
,4-Aug-25,Monday,45910151 - Vivian Xochitl,45910151 - Vivian Xochitl 4-Aug-25,613430,BCE 5NP,Private,2A,2,Drift,Other,Atnarko Scenic River Drift - Private,Interpretive Nature Walk - Half Day - Private,Atnarko Scenic River Drift - Private,10:00:00 AM,Ilda,V3,,Ropes Course / Interpretive Walk Combined,1:00:00 PM,Ailene,T4,,,,,,,,,,,,Moderate,False,False,True,,
,4-Aug-25,Monday,48130443 - Tanisha Bonnie,48130443 - Tanisha Bonnie 4-Aug-25,613430,BCE 5NP,Private,2A1Y,3,Fishing,Fishing,Atnarko Scenic River Drift - Private,Interpretive Nature Walk - Half Day - Private,Intro to River Fishing - Private,9:00:00 AM,Ricardo,V3,,Intro to River Fishing - Private,1:00:00 PM,Ricardo,,,,,,,,,,,,,Moderate,False,False,,,
,4-Aug-25,Monday,41925539 - Broc Percy,41925539 - Broc Percy 4-Aug-25,571437 - Terra Canada,BCE 3NP,Private,2A2C,4,Arrival,,Self-Drive - Arrival,Self-Drive - Arrival,Self-Drive - Arrival,TBD,No Guide,,,Ropes Course,3:00:00 PM,Smith,V1,,,,,,,,,,,,Easy,False,False,True,,
,4-Aug-25,Monday,47721856 - Kaitlin Kaylin,47721856 - Kaitlin Kaylin 4-Aug-25,571437 - Terra Canada,BCE 3NP,Private,2A1Y2C,5,Arrival,,Self-Drive - Arrival,Self-Drive - Arrival,Self-Drive - Arrival,TBD,No Guide,,,Ropes Course,3:00:00 PM,Smith,,,,,,,,,,,,,Easy,False,False,True,,
,4-Aug-25,Monday,46411574 - Reuben Lamarr,46411574 - Reuben Lamarr 4-Aug-25,,BCE/BAR,Nightly,2A2C,4,Other,Drift,No Activity - Nightly,No Activity - Nightly,Ropes Course / Interpretive Walk Combined,9:00:00 AM,Ailene,Suburban,,Atnarko Scenic River Drift - SG,2:00:00 PM,Ilda,V3,,,,,,,,,,,,TBD,False,False,,,
